"","constructorResultsId","raceId","constructorId","points","status","year","round","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","circuitRef","name_races","location","country","lat","lng","alt","constructorRef","name_constructor","nationality","constructorStandingsId","point_constructor","position","positionText","wins"
"3491",3491,318,32,0,"\N",1991,14,4,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,"109","team_lotus","Team Lotus","British",8485,3,9,"9",0
"3492",3492,318,26,0,"\N",1991,14,4,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,"109","lola","Lola","British",8493,1,12,"12",0
"3493",3493,318,40,0,"\N",1991,14,4,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,"109","lambo","Lambo","Italian",8480,0,15,"15",0
"3494",3494,318,39,0,"\N",1991,14,4,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,"109","ags","AGS","French",8481,0,16,"16",0
"3495",3495,319,1,16,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","mclaren","McLaren","British",8494,132,1,"1",7
"3496",3496,319,3,4,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","williams","Williams","British",8505,121,2,"2",7
"3497",3497,319,6,3,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","ferrari","Ferrari","Italian",8495,55,3,"3",0
"3498",3498,319,34,2,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","brabham","Brabham","British",8503,3,10,"10",0
"3499",3499,319,25,1,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","tyrrell","Tyrrell","British",8497,12,6,"6",0
"3500",3500,319,22,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","benetton","Benetton","Italian",8496,37,4,"4",1
"3501",3501,319,41,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","leyton","Leyton House","British",8507,1,11,"11",0
"3502",3502,319,27,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","ligier","Ligier","French",8508,0,14,"14",0
"3503",3503,319,29,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","footwork","Footwork","British",8506,0,18,"18",0
"3504",3504,319,36,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","fondmetal","Fondmetal","Italian",8511,0,17,"17",0
"3505",3505,319,18,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","minardi","Minardi","Italian",8501,6,7,"7",0
"3506",3506,319,32,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","team_lotus","Team Lotus","British",8504,3,9,"9",0
"3507",3507,319,26,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","lola","Lola","British",8512,1,12,"12",0
"3508",3508,319,17,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","jordan","Jordan","Irish",8502,13,5,"5",0
"3509",3509,319,35,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","dallara","Dallara","Italian",8509,5,8,"8",0
"3510",3510,319,40,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","lambo","Lambo","Italian",8499,0,15,"15",0
"3511",3511,319,42,0,"\N",1991,15,22,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,"45","coloni","Coloni","Italian",8510,0,19,"19",0
"3512",3512,320,1,7,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","mclaren","McLaren","British",8513,139,1,"1",8
"3513",3513,320,3,4,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","williams","Williams","British",8524,125,2,"2",7
"3514",3514,320,22,1.5,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","benetton","Benetton","Italian",8515,38.5,4,"4",1
"3515",3515,320,6,0.5,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","ferrari","Ferrari","Italian",8514,55.5,3,"3",0
"3516",3516,320,35,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","dallara","Dallara","Italian",8528,5,8,"8",0
"3517",3517,320,17,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","jordan","Jordan","Irish",8521,13,5,"5",0
"3518",3518,320,25,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","tyrrell","Tyrrell","British",8516,12,6,"6",0
"3519",3519,320,32,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","team_lotus","Team Lotus","British",8523,3,9,"9",0
"3520",3520,320,29,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","footwork","Footwork","British",8525,0,18,"18",0
"3521",3521,320,41,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","leyton","Leyton House","British",8526,1,11,"11",0
"3522",3522,320,18,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","minardi","Minardi","Italian",8520,6,7,"7",0
"3523",3523,320,34,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","brabham","Brabham","British",8522,3,10,"10",0
"3524",3524,320,27,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","ligier","Ligier","French",8527,0,14,"14",0
"3525",3525,320,40,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","lambo","Lambo","Italian",8518,0,15,"15",0
"3526",3526,320,33,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","larrousse","Larrousse","French",8517,1,13,"13",0
"3527",3527,320,36,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","fondmetal","Fondmetal","Italian",8530,0,17,"17",0
"3528",3528,320,42,0,"\N",1991,16,29,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","adelaide","Adelaide Street Circuit","Adelaide","Australia",-34.9272,138.617,"58","coloni","Coloni","Italian",8529,0,19,"19",0
"3529",3529,321,1,9,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","mclaren","McLaren","British",7624,9,1,"1",1
"3530",3530,321,25,7,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","tyrrell","Tyrrell","British",7625,7,2,"2",0
"3531",3531,321,3,4,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","williams","Williams","British",7626,4,3,"3",0
"3532",3532,321,22,3,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","benetton","Benetton","Italian",7627,3,4,"4",0
"3533",3533,321,34,2,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","brabham","Brabham","British",7628,2,5,"5",0
"3534",3534,321,18,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","minardi","Minardi","Italian",7629,0,6,"6",0
"3535",3535,321,33,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","larrousse","Larrousse","French",7630,0,7,"7",0
"3536",3536,321,21,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","arrows","Arrows","British",7631,0,8,"8",0
"3537",3537,321,44,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","eurobrun","Euro Brun","Italian",7632,0,9,"9",0
"3538",3538,321,41,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","leyton","Leyton House","British",7633,0,10,"10",0
"3539",3539,321,6,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","ferrari","Ferrari","Italian",7634,0,11,"11",0
"3540",3540,321,45,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","osella","Osella","Italian",7635,0,12,"12",0
"3541",3541,321,35,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","dallara","Dallara","Italian",7636,0,13,"13",0
"3542",3542,321,32,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","team_lotus","Team Lotus","British",7637,0,14,"14",0
"3543",3543,321,27,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","ligier","Ligier","French",7638,0,15,"15",0
"3544",3544,321,46,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","onyx","Onyx","British",7639,0,16,"16",0
"3545",3545,321,39,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","ags","AGS","French",7640,0,17,"17",0
"3546",3546,321,47,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","life","Life","Italian",7641,0,18,"18",0
"3547",3547,321,42,0,"\N",1990,1,33,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","phoenix","Phoenix street circuit","Phoenix","USA",33.4479,-112.075,"345","coloni","Coloni","Italian",7642,0,19,"19",0
"3548",3548,322,6,12,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","ferrari","Ferrari","Italian",7653,12,2,"2",1
"3549",3549,322,1,10,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","mclaren","McLaren","British",7643,19,1,"1",1
"3550",3550,322,3,2,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","williams","Williams","British",7645,6,4,"4",0
"3551",3551,322,22,1,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","benetton","Benetton","Italian",7646,4,5,"5",0
"3552",3552,322,25,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","tyrrell","Tyrrell","British",7644,7,3,"3",0
"3553",3553,322,18,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","minardi","Minardi","Italian",7648,0,7,"7",0
"3554",3554,322,27,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","ligier","Ligier","French",7657,0,10,"10",0
"3555",3555,322,35,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","dallara","Dallara","Italian",7655,0,12,"12",0
"3556",3556,322,21,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","arrows","Arrows","British",7650,0,9,"9",0
"3557",3557,322,32,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","team_lotus","Team Lotus","British",7656,0,14,"14",0
"3558",3558,322,34,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","brabham","Brabham","British",7647,2,6,"6",0
"3559",3559,322,39,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","ags","AGS","French",7659,0,15,"15",0
"3560",3560,322,33,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","larrousse","Larrousse","French",7649,0,8,"8",0
"3561",3561,322,45,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","osella","Osella","Italian",7654,0,16,"16",0
"3562",3562,322,46,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","onyx","Onyx","British",7658,0,17,"17",0
"3563",3563,322,41,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","leyton","Leyton House","British",7652,0,13,"13",0
"3564",3564,322,44,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","eurobrun","Euro Brun","Italian",7651,0,11,"11",0
"3565",3565,322,42,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","coloni","Coloni","Italian",7661,0,18,"18",0
"3566",3566,322,47,0,"\N",1990,2,18,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,"785","life","Life","Italian",7660,0,19,"19",0
"3567",3567,323,3,9,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","williams","Williams","British",7664,15,2,"2",1
"3568",3568,323,1,6,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","mclaren","McLaren","British",7662,25,1,"1",1
"3569",3569,323,22,6,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","benetton","Benetton","Italian",7665,10,4,"4",0
"3570",3570,323,6,3,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","ferrari","Ferrari","Italian",7672,15,3,"3",1
"3571",3571,323,25,1,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","tyrrell","Tyrrell","British",7663,8,5,"5",0
"3572",3572,323,32,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","team_lotus","Team Lotus","British",7675,0,7,"7",0
"3573",3573,323,27,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","ligier","Ligier","French",7676,0,10,"10",0
"3574",3574,323,18,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","minardi","Minardi","Italian",7667,0,8,"8",0
"3575",3575,323,46,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","onyx","Onyx","British",7677,0,12,"12",0
"3576",3576,323,33,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","larrousse","Larrousse","French",7668,0,9,"9",0
"3577",3577,323,45,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","osella","Osella","Italian",7673,0,16,"16",0
"3578",3578,323,34,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","brabham","Brabham","British",7666,2,6,"6",0
"3579",3579,323,35,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","dallara","Dallara","Italian",7674,0,14,"14",0
"3580",3580,323,41,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","leyton","Leyton House","British",7671,0,15,"15",0
"3581",3581,323,44,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","eurobrun","Euro Brun","Italian",7670,0,13,"13",0
"3582",3582,323,21,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","arrows","Arrows","British",7669,0,11,"11",0
"3583",3583,323,42,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","coloni","Coloni","Italian",7680,0,18,"18",0
"3584",3584,323,47,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","life","Life","Italian",7679,0,19,"19",0
"3585",3585,323,39,0,"\N",1990,3,21,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","imola","Autodromo Enzo e Dino Ferrari","Imola","Italy",44.3439,11.7167,"37","ags","AGS","French",7678,0,17,"17",0
"3586",3586,324,1,13,"\N",1990,4,6,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,"7","mclaren","McLaren","British",7681,38,1,"1",2
"3587",3587,324,25,6,"\N",1990,4,6,NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,"7","tyrrell","Tyrrell","British",7682,14,4,"4",0
